case,source,event_type,time_seconds
smc_117,PLPDP (30-300 BPM),beat,4.720000000
smc_117,PLPDP (30-300 BPM),beat,5.640000000
smc_117,PLPDP (30-300 BPM),beat,6.320000000
smc_117,PLPDP (30-300 BPM),beat,7.020000000
smc_117,PLPDP (30-300 BPM),beat,7.720000000
smc_117,PLPDP (30-300 BPM),beat,8.340000000
smc_117,PLPDP (30-300 BPM),beat,8.940000000
smc_117,PLPDP (30-300 BPM),beat,9.500000000
smc_117,PLPDP (30-300 BPM),beat,10.040000000
smc_117,PLPDP (30-300 BPM),beat,11.090000000
smc_117,PLPDP (30-300 BPM),beat,11.860000000
smc_117,PLPDP (30-300 BPM),beat,12.380000000
smc_117,PLPDP (30-300 BPM),beat,12.920000000
smc_117,PLPDP (30-300 BPM),beat,14.080000000
smc_117,PLPDP (30-300 BPM),beat,15.100000000
smc_117,PLPDP (30-300 BPM),beat,16.020000000
smc_117,PLPDP (30-300 BPM),beat,16.940000000
smc_117,PLPDP (30-300 BPM),beat,17.860000000
smc_117,PLPDP (30-300 BPM),beat,19.020000000
smc_117,PLPDP (30-300 BPM),beat,19.920000000
smc_117,PLPDP (30-300 BPM),beat,20.760000000
smc_117,PLPDP (30-300 BPM),beat,21.620000000
smc_117,PLPDP (30-300 BPM),beat,22.380000000
smc_117,PLPDP (30-300 BPM),beat,22.880000000
smc_117,PLPDP (30-300 BPM),beat,23.380000000
smc_117,PLPDP (30-300 BPM),beat,23.860000000
smc_117,PLPDP (30-300 BPM),beat,24.540000000
smc_117,PLPDP (30-300 BPM),beat,25.400000000
smc_117,PLPDP (30-300 BPM),beat,26.320000000
smc_117,PLPDP (30-300 BPM),beat,27.100000000
smc_117,PLPDP (30-300 BPM),beat,27.400000000
smc_117,PLPDP (30-300 BPM),beat,28.300000000
smc_117,PLPDP (30-300 BPM),beat,29.240000000
smc_117,PLPDP (30-300 BPM),beat,30.180000000
smc_117,PLPDP (30-300 BPM),beat,30.940000000
smc_117,PLPDP (30-300 BPM),beat,31.760000000
smc_117,PLPDP (30-300 BPM),beat,32.440000000
smc_117,PLPDP (30-300 BPM),beat,33.360000000
smc_117,PLPDP (30-300 BPM),beat,34.360000000
smc_117,PLPDP (30-300 BPM),beat,35.260000000
smc_117,PLPDP (30-300 BPM),beat,36.540000000
smc_117,PLPDP (30-300 BPM),beat,37.620000000
smc_117,PLPDP (30-300 BPM),beat,38.560000000
smc_117,PLPDP (30-300 BPM),beat,39.440000000
smc_117,PLPDP (30-300 BPM),beat,40.010000000
smc_117,PLPDP (30-300 BPM),downbeat,0.460000000
smc_117,PLPDP (30-300 BPM),downbeat,3.140000000
smc_117,PLPDP (30-300 BPM),downbeat,5.640000000
smc_117,PLPDP (30-300 BPM),downbeat,7.720000000
smc_117,PLPDP (30-300 BPM),downbeat,10.040000000
smc_117,PLPDP (30-300 BPM),downbeat,11.860000000
smc_117,PLPDP (30-300 BPM),downbeat,14.080000000
smc_117,PLPDP (30-300 BPM),downbeat,16.020000000
smc_117,PLPDP (30-300 BPM),downbeat,17.860000000
smc_117,PLPDP (30-300 BPM),downbeat,19.920000000
smc_117,PLPDP (30-300 BPM),downbeat,21.620000000
smc_117,PLPDP (30-300 BPM),downbeat,23.860000000
smc_117,PLPDP (30-300 BPM),downbeat,25.400000000
smc_117,PLPDP (30-300 BPM),downbeat,29.240000000
smc_117,PLPDP (30-300 BPM),downbeat,31.760000000
smc_117,PLPDP (30-300 BPM),downbeat,33.360000000
smc_117,PLPDP (30-300 BPM),downbeat,35.260000000
smc_117,PLPDP (30-300 BPM),downbeat,37.620000000
smc_117,PLPDP (30-300 BPM),downbeat,39.440000000
smc_117,CASM,beat,0.460000000
smc_117,CASM,beat,1.080000000
smc_117,CASM,beat,1.700000000
smc_117,CASM,beat,2.420000000
smc_117,CASM,beat,3.140000000
smc_117,CASM,beat,3.960000000
smc_117,CASM,beat,4.720000000
smc_117,CASM,beat,5.640000000
smc_117,CASM,beat,6.320000000
smc_117,CASM,beat,7.020000000
smc_117,CASM,beat,7.740000000
smc_117,CASM,beat,8.340000000
smc_117,CASM,beat,8.940000000
smc_117,CASM,beat,9.500000000
smc_117,CASM,beat,10.040000000
smc_117,CASM,beat,11.100000000
smc_117,CASM,beat,11.860000000
smc_117,CASM,beat,12.920000000
smc_117,CASM,beat,14.080000000
smc_117,CASM,beat,15.100000000
smc_117,CASM,beat,16.000000000
smc_117,CASM,beat,16.940000000
smc_117,CASM,beat,17.900000000
smc_117,CASM,beat,18.860000000
smc_117,CASM,beat,19.920000000
smc_117,CASM,beat,20.760000000
smc_117,CASM,beat,21.600000000
smc_117,CASM,beat,22.880000000
smc_117,CASM,beat,23.860000000
smc_117,CASM,beat,24.540000000
smc_117,CASM,beat,25.400000000
smc_117,CASM,beat,26.320000000
smc_117,CASM,beat,27.400000000
smc_117,CASM,beat,28.300000000
smc_117,CASM,beat,29.240000000
smc_117,CASM,beat,30.180000000
smc_117,CASM,beat,30.940000000
smc_117,CASM,beat,31.760000000
smc_117,CASM,beat,32.440000000
smc_117,CASM,beat,33.360000000
smc_117,CASM,beat,34.360000000
smc_117,CASM,beat,35.260000000
smc_117,CASM,beat,36.540000000
smc_117,CASM,beat,37.620000000
smc_117,CASM,beat,38.540000000
smc_117,CASM,beat,39.440000000
smc_117,CASM,downbeat,0.460000000
smc_117,CASM,downbeat,1.700000000
smc_117,CASM,downbeat,3.140000000
smc_117,CASM,downbeat,4.720000000
smc_117,CASM,downbeat,6.320000000
smc_117,CASM,downbeat,7.740000000
smc_117,CASM,downbeat,8.940000000
smc_117,CASM,downbeat,10.040000000
smc_117,CASM,downbeat,11.860000000
smc_117,CASM,downbeat,14.080000000
smc_117,CASM,downbeat,16.000000000
smc_117,CASM,downbeat,17.900000000
smc_117,CASM,downbeat,19.920000000
smc_117,CASM,downbeat,21.600000000
smc_117,CASM,downbeat,23.860000000
smc_117,CASM,downbeat,25.400000000
smc_117,CASM,downbeat,27.400000000
smc_117,CASM,downbeat,29.240000000
smc_117,CASM,downbeat,33.360000000
smc_117,DBN original,beat,0.060000000
smc_117,DBN original,beat,0.860000000
smc_117,DBN original,beat,1.640000000
smc_117,DBN original,beat,2.420000000
smc_117,DBN original,beat,3.160000000
smc_117,DBN original,beat,3.960000000
smc_117,DBN original,beat,4.720000000
smc_117,DBN original,beat,5.480000000
smc_117,DBN original,beat,6.260000000
smc_117,DBN original,beat,7.020000000
smc_117,DBN original,beat,7.740000000
smc_117,DBN original,beat,8.540000000
smc_117,DBN original,beat,9.300000000
smc_117,DBN original,beat,10.040000000
smc_117,DBN original,beat,10.740000000
smc_117,DBN original,beat,11.400000000
smc_117,DBN original,beat,12.120000000
smc_117,DBN original,beat,12.760000000
smc_117,DBN original,beat,13.400000000
smc_117,DBN original,beat,14.080000000
smc_117,DBN original,beat,14.740000000
smc_117,DBN original,beat,15.400000000
smc_117,DBN original,beat,16.020000000
smc_117,DBN original,beat,16.660000000
smc_117,DBN original,beat,17.260000000
smc_117,DBN original,beat,17.900000000
smc_117,DBN original,beat,18.520000000
smc_117,DBN original,beat,19.120000000
smc_117,DBN original,beat,19.740000000
smc_117,DBN original,beat,20.380000000
smc_117,DBN original,beat,21.000000000
smc_117,DBN original,beat,21.600000000
smc_117,DBN original,beat,22.240000000
smc_117,DBN original,beat,22.860000000
smc_117,DBN original,beat,23.460000000
smc_117,DBN original,beat,24.100000000
smc_117,DBN original,beat,24.720000000
smc_117,DBN original,beat,25.340000000
smc_117,DBN original,beat,25.940000000
smc_117,DBN original,beat,26.580000000
smc_117,DBN original,beat,27.180000000
smc_117,DBN original,beat,27.900000000
smc_117,DBN original,beat,28.560000000
smc_117,DBN original,beat,29.240000000
smc_117,DBN original,beat,29.960000000
smc_117,DBN original,beat,30.640000000
smc_117,DBN original,beat,31.360000000
smc_117,DBN original,beat,32.040000000
smc_117,DBN original,beat,32.680000000
smc_117,DBN original,beat,33.360000000
smc_117,DBN original,beat,34.080000000
smc_117,DBN original,beat,34.740000000
smc_117,DBN original,beat,35.400000000
smc_117,DBN original,beat,36.080000000
smc_117,DBN original,beat,36.760000000
smc_117,DBN original,beat,37.460000000
smc_117,DBN original,beat,38.160000000
smc_117,DBN original,beat,38.800000000
smc_117,DBN original,beat,39.460000000
smc_117,DBN original,downbeat,0.860000000
smc_117,DBN original,downbeat,3.160000000
smc_117,DBN original,downbeat,5.480000000
smc_117,DBN original,downbeat,7.740000000
smc_117,DBN original,downbeat,10.040000000
smc_117,DBN original,downbeat,12.120000000
smc_117,DBN original,downbeat,14.080000000
smc_117,DBN original,downbeat,16.020000000
smc_117,DBN original,downbeat,17.900000000
smc_117,DBN original,downbeat,19.740000000
smc_117,DBN original,downbeat,21.600000000
smc_117,DBN original,downbeat,23.460000000
smc_117,DBN original,downbeat,25.340000000
smc_117,DBN original,downbeat,27.180000000
smc_117,DBN original,downbeat,29.240000000
smc_117,DBN original,downbeat,31.360000000
smc_117,DBN original,downbeat,33.360000000
smc_117,DBN original,downbeat,35.400000000
smc_117,DBN original,downbeat,37.460000000
smc_117,DBN original,downbeat,39.460000000
