case,time_seconds,casm_local_tau_seconds,tempo_bpm,reliability_proxy,fixed_global_tau_seconds
gtzan_pop_00053,5.420000000,0.720000000,83.333000000,0.065600000,0.700000000
gtzan_pop_00053,5.500000000,0.720000000,83.333000000,0.065600000,0.700000000
gtzan_pop_00053,5.640000000,0.720000000,83.333000000,0.056660000,0.700000000
gtzan_pop_00053,5.780000000,0.720000000,83.333000000,0.052440000,0.700000000
gtzan_pop_00053,5.940000000,0.720000000,83.333000000,0.043610000,0.700000000
gtzan_pop_00053,6.000000000,0.720000000,83.333000000,0.043610000,0.700000000
gtzan_pop_00053,6.060000000,0.720000000,83.333000000,0.043610000,0.700000000
gtzan_pop_00053,6.280000000,0.720000000,83.333000000,0.043610000,0.700000000
gtzan_pop_00053,6.380000000,0.720000000,83.333000000,0.043610000,0.700000000
gtzan_pop_00053,6.560000000,0.700000000,85.714000000,0.043430000,0.700000000
gtzan_pop_00053,6.740000000,0.680000000,88.235000000,0.023560000,0.700000000
gtzan_pop_00053,6.880000000,0.680000000,88.235000000,0.023560000,0.700000000
gtzan_pop_00053,7.100000000,0.700000000,85.714000000,0.043430000,0.700000000
gtzan_pop_00053,7.520000000,0.700000000,85.714000000,0.062190000,0.700000000
gtzan_pop_00053,7.700000000,0.700000000,85.714000000,0.065750000,0.700000000
gtzan_pop_00053,7.780000000,0.700000000,85.714000000,0.066160000,0.700000000
gtzan_pop_00053,7.840000000,0.700000000,85.714000000,0.066360000,0.700000000
gtzan_pop_00053,7.920000000,0.700000000,85.714000000,0.066850000,0.700000000
gtzan_pop_00053,7.980000000,0.700000000,85.714000000,0.066360000,0.700000000
gtzan_pop_00053,8.180000000,0.700000000,85.714000000,0.066360000,0.700000000
gtzan_pop_00053,8.360000000,0.720000000,83.333000000,0.053530000,0.700000000
gtzan_pop_00053,8.440000000,0.720000000,83.333000000,0.053530000,0.700000000
gtzan_pop_00053,8.500000000,0.720000000,83.333000000,0.053090000,0.700000000
gtzan_pop_00053,8.880000000,0.720000000,83.333000000,0.053530000,0.700000000
gtzan_pop_00053,9.000000000,0.720000000,83.333000000,0.057650000,0.700000000
gtzan_pop_00053,9.100000000,0.700000000,85.714000000,0.060710000,0.700000000
gtzan_pop_00053,9.160000000,0.700000000,85.714000000,0.061060000,0.700000000
gtzan_pop_00053,9.260000000,0.700000000,85.714000000,0.061450000,0.700000000
gtzan_pop_00053,9.300000000,0.700000000,85.714000000,0.061450000,0.700000000
gtzan_pop_00053,9.420000000,0.700000000,85.714000000,0.061450000,0.700000000
gtzan_pop_00053,9.500000000,0.700000000,85.714000000,0.060920000,0.700000000
gtzan_pop_00053,9.780000000,0.700000000,85.714000000,0.060580000,0.700000000
gtzan_pop_00053,10.000000000,0.700000000,85.714000000,0.057050000,0.700000000
gtzan_pop_00053,10.080000000,0.700000000,85.714000000,0.055980000,0.700000000
gtzan_pop_00053,10.220000000,0.700000000,85.714000000,0.055370000,0.700000000
gtzan_pop_00053,10.360000000,0.700000000,85.714000000,0.023800000,0.700000000
gtzan_pop_00053,10.420000000,0.340000000,176.471000000,0.019970000,0.700000000
gtzan_pop_00053,10.560000000,0.340000000,176.471000000,0.019970000,0.700000000
gtzan_pop_00053,10.780000000,0.340000000,176.471000000,0.014870000,0.700000000
gtzan_pop_00053,10.920000000,0.340000000,176.471000000,0.019970000,0.700000000
gtzan_pop_00053,11.120000000,0.340000000,176.471000000,0.019970000,0.700000000
gtzan_pop_00053,11.200000000,0.340000000,176.471000000,0.021680000,0.700000000
gtzan_pop_00053,11.420000000,0.340000000,176.471000000,0.033110000,0.700000000
gtzan_pop_00053,11.480000000,0.340000000,176.471000000,0.034580000,0.700000000
gtzan_pop_00053,11.520000000,0.340000000,176.471000000,0.034580000,0.700000000
gtzan_pop_00053,11.740000000,0.340000000,176.471000000,0.034580000,0.700000000
gtzan_pop_00053,11.860000000,0.340000000,176.471000000,0.023250000,0.700000000
gtzan_pop_00053,12.040000000,0.340000000,176.471000000,0.020510000,0.700000000
gtzan_pop_00053,12.280000000,0.340000000,176.471000000,0.018400000,0.700000000
gtzan_pop_00053,12.480000000,0.340000000,176.471000000,0.014420000,0.700000000
gtzan_pop_00053,12.560000000,0.360000000,166.667000000,0.010030000,0.700000000
gtzan_pop_00053,12.620000000,0.360000000,166.667000000,0.009630000,0.700000000
gtzan_pop_00053,12.700000000,0.360000000,166.667000000,0.009630000,0.700000000
gtzan_pop_00053,12.820000000,0.360000000,166.667000000,0.009630000,0.700000000
gtzan_pop_00053,12.920000000,0.360000000,166.667000000,0.022880000,0.700000000
gtzan_pop_00053,13.080000000,0.360000000,166.667000000,0.031570000,0.700000000
gtzan_pop_00053,13.220000000,0.360000000,166.667000000,0.069090000,0.700000000
gtzan_pop_00053,13.360000000,0.360000000,166.667000000,0.071560000,0.700000000
gtzan_pop_00053,13.460000000,0.360000000,166.667000000,0.071750000,0.700000000
gtzan_pop_00053,13.540000000,0.360000000,166.667000000,0.073860000,0.700000000
gtzan_pop_00053,13.600000000,0.360000000,166.667000000,0.076300000,0.700000000
gtzan_pop_00053,13.760000000,0.360000000,166.667000000,0.078610000,0.700000000
gtzan_pop_00053,13.900000000,0.360000000,166.667000000,0.094490000,0.700000000
gtzan_pop_00053,14.040000000,0.360000000,166.667000000,0.106030000,0.700000000
gtzan_pop_00053,14.160000000,0.360000000,166.667000000,0.106030000,0.700000000
gtzan_pop_00053,14.220000000,0.360000000,166.667000000,0.106030000,0.700000000
gtzan_pop_00053,14.580000000,0.360000000,166.667000000,0.075630000,0.700000000
gtzan_pop_00053,14.940000000,0.720000000,83.333000000,0.044840000,0.700000000
gtzan_pop_00053,15.160000000,0.720000000,83.333000000,0.044840000,0.700000000
gtzan_pop_00053,15.240000000,0.720000000,83.333000000,0.044210000,0.700000000
gtzan_pop_00053,15.320000000,0.720000000,83.333000000,0.044210000,0.700000000
gtzan_pop_00053,15.460000000,0.720000000,83.333000000,0.044840000,0.700000000
gtzan_pop_00053,15.500000000,0.720000000,83.333000000,0.055300000,0.700000000
gtzan_pop_00053,15.620000000,0.700000000,85.714000000,0.055300000,0.700000000
gtzan_pop_00053,16.020000000,0.700000000,85.714000000,0.071370000,0.700000000
gtzan_pop_00053,16.080000000,0.700000000,85.714000000,0.072040000,0.700000000
gtzan_pop_00053,16.240000000,0.700000000,85.714000000,0.083720000,0.700000000
gtzan_pop_00053,16.340000000,0.680000000,88.235000000,0.090800000,0.700000000
gtzan_pop_00053,16.440000000,0.680000000,88.235000000,0.094910000,0.700000000
gtzan_pop_00053,16.520000000,0.680000000,88.235000000,0.094910000,0.700000000
gtzan_pop_00053,16.700000000,0.700000000,85.714000000,0.094910000,0.700000000
gtzan_pop_00053,16.760000000,0.700000000,85.714000000,0.065440000,0.700000000
gtzan_pop_00053,16.840000000,0.700000000,85.714000000,0.057290000,0.700000000
gtzan_pop_00053,17.000000000,0.700000000,85.714000000,0.046720000,0.700000000
gtzan_pop_00053,17.080000000,0.700000000,85.714000000,0.026690000,0.700000000
gtzan_pop_00053,17.140000000,0.700000000,85.714000000,0.026030000,0.700000000
gtzan_pop_00053,17.240000000,0.700000000,85.714000000,0.026030000,0.700000000
gtzan_pop_00053,17.320000000,0.700000000,85.714000000,0.026030000,0.700000000
gtzan_pop_00053,17.420000000,0.700000000,85.714000000,0.058680000,0.700000000
gtzan_pop_00053,17.500000000,0.700000000,85.714000000,0.061250000,0.700000000
gtzan_pop_00053,17.560000000,0.700000000,85.714000000,0.065130000,0.700000000
gtzan_pop_00053,17.700000000,0.700000000,85.714000000,0.068240000,0.700000000
gtzan_pop_00053,17.820000000,0.700000000,85.714000000,0.068240000,0.700000000
gtzan_pop_00053,17.880000000,0.700000000,85.714000000,0.065130000,0.700000000
gtzan_pop_00053,18.000000000,0.700000000,85.714000000,0.065130000,0.700000000
gtzan_pop_00053,18.120000000,0.700000000,85.714000000,0.068530000,0.700000000
gtzan_pop_00053,18.180000000,0.720000000,83.333000000,0.139280000,0.700000000
gtzan_pop_00053,18.440000000,0.720000000,83.333000000,0.139280000,0.700000000
gtzan_pop_00053,18.540000000,0.720000000,83.333000000,0.139280000,0.700000000
gtzan_pop_00053,18.620000000,0.720000000,83.333000000,0.136850000,0.700000000
gtzan_pop_00053,18.780000000,0.720000000,83.333000000,0.133080000,0.700000000
gtzan_pop_00053,18.840000000,0.720000000,83.333000000,0.131180000,0.700000000
gtzan_pop_00053,18.920000000,0.720000000,83.333000000,0.129600000,0.700000000
gtzan_pop_00053,19.020000000,0.720000000,83.333000000,0.127740000,0.700000000
gtzan_pop_00053,19.180000000,0.720000000,83.333000000,0.127740000,0.700000000
gtzan_pop_00053,19.280000000,0.720000000,83.333000000,0.124870000,0.700000000
gtzan_pop_00053,19.560000000,0.740000000,81.081000000,0.073110000,0.700000000
gtzan_pop_00053,19.620000000,0.740000000,81.081000000,0.072310000,0.700000000
gtzan_pop_00053,19.920000000,0.740000000,81.081000000,0.059850000,0.700000000
gtzan_pop_00053,19.980000000,0.740000000,81.081000000,0.059850000,0.700000000
gtzan_pop_00053,20.100000000,0.740000000,81.081000000,0.072310000,0.700000000
gtzan_pop_00053,20.180000000,0.740000000,81.081000000,0.072310000,0.700000000
gtzan_pop_00053,20.740000000,0.740000000,81.081000000,0.085010000,0.700000000
gtzan_pop_00053,21.400000000,0.740000000,81.081000000,0.085010000,0.700000000
gtzan_pop_00053,21.520000000,0.740000000,81.081000000,0.085010000,0.700000000
gtzan_pop_00053,21.720000000,0.740000000,81.081000000,0.082870000,0.700000000
gtzan_pop_00053,22.140000000,0.740000000,81.081000000,0.054600000,0.700000000
gtzan_pop_00053,22.320000000,0.740000000,81.081000000,0.054600000,0.700000000
gtzan_pop_00053,22.480000000,0.740000000,81.081000000,0.054600000,0.700000000
gtzan_pop_00053,22.760000000,0.720000000,83.333000000,0.081750000,0.700000000
gtzan_pop_00053,22.820000000,0.720000000,83.333000000,0.082090000,0.700000000
gtzan_pop_00053,22.900000000,0.720000000,83.333000000,0.082090000,0.700000000
gtzan_pop_00053,23.080000000,0.720000000,83.333000000,0.082090000,0.700000000
gtzan_pop_00053,23.300000000,0.720000000,83.333000000,0.082880000,0.700000000
gtzan_pop_00053,23.420000000,0.720000000,83.333000000,0.094710000,0.700000000
gtzan_pop_00053,23.580000000,0.720000000,83.333000000,0.094710000,0.700000000
gtzan_pop_00053,23.740000000,0.720000000,83.333000000,0.094710000,0.700000000
gtzan_pop_00053,24.060000000,0.740000000,81.081000000,0.084680000,0.700000000
gtzan_pop_00053,24.120000000,0.740000000,81.081000000,0.084410000,0.700000000
gtzan_pop_00053,24.400000000,0.740000000,81.081000000,0.078580000,0.700000000
gtzan_pop_00053,24.500000000,0.740000000,81.081000000,0.084410000,0.700000000
gtzan_pop_00053,24.700000000,0.720000000,83.333000000,0.084680000,0.700000000
gtzan_pop_00053,24.860000000,0.700000000,85.714000000,0.096520000,0.700000000
gtzan_pop_00053,25.060000000,0.700000000,85.714000000,0.098040000,0.700000000
gtzan_pop_00053,25.180000000,0.700000000,85.714000000,0.098040000,0.700000000
gtzan_pop_00053,25.440000000,0.700000000,85.714000000,0.098040000,0.700000000
gtzan_pop_00053,25.540000000,0.720000000,83.333000000,0.083270000,0.700000000
gtzan_pop_00053,25.680000000,0.720000000,83.333000000,0.082870000,0.700000000
gtzan_pop_00053,25.800000000,0.720000000,83.333000000,0.082870000,0.700000000
gtzan_pop_00053,25.880000000,0.720000000,83.333000000,0.083270000,0.700000000
gtzan_pop_00053,26.060000000,0.700000000,85.714000000,0.110610000,0.700000000
gtzan_pop_00053,26.520000000,0.700000000,85.714000000,0.112970000,0.700000000
gtzan_pop_00053,26.640000000,0.700000000,85.714000000,0.113070000,0.700000000
gtzan_pop_00053,26.720000000,0.700000000,85.714000000,0.118470000,0.700000000
gtzan_pop_00053,27.180000000,0.700000000,85.714000000,0.126590000,0.700000000
gtzan_pop_00053,27.380000000,0.700000000,85.714000000,0.126590000,0.700000000
gtzan_pop_00053,27.560000000,0.700000000,85.714000000,0.128350000,0.700000000
gtzan_pop_00053,27.920000000,0.700000000,85.714000000,0.134640000,0.700000000
gtzan_pop_00053,28.080000000,0.700000000,85.714000000,0.135130000,0.700000000
gtzan_pop_00053,28.180000000,0.700000000,85.714000000,0.135130000,0.700000000
gtzan_pop_00053,28.300000000,0.700000000,85.714000000,0.135130000,0.700000000
gtzan_pop_00053,28.400000000,0.700000000,85.714000000,0.126060000,0.700000000
gtzan_pop_00053,28.560000000,0.700000000,85.714000000,0.116400000,0.700000000
gtzan_pop_00053,28.860000000,0.700000000,85.714000000,0.115860000,0.700000000
gtzan_pop_00053,28.940000000,0.700000000,85.714000000,0.115140000,0.700000000
gtzan_pop_00053,29.100000000,0.700000000,85.714000000,0.115860000,0.700000000
gtzan_pop_00053,29.280000000,0.700000000,85.714000000,0.115860000,0.700000000
gtzan_pop_00053,29.420000000,0.680000000,88.235000000,0.118430000,0.700000000
gtzan_pop_00053,29.660000000,0.680000000,88.235000000,0.123810000,0.700000000
gtzan_pop_00053,29.800000000,0.680000000,88.235000000,0.125950000,0.700000000
gtzan_pop_00053,29.940000000,0.700000000,85.714000000,0.155820000,0.700000000
gtzan_pop_00053,30.000000000,0.700000000,85.714000000,0.156380000,0.700000000
