case,time_seconds,casm_local_tau_seconds,tempo_bpm,reliability_proxy,fixed_global_tau_seconds
smc_221,36.440000000,1.160000000,51.724000000,0.039550000,1.120000000
smc_221,36.620000000,1.160000000,51.724000000,0.039550000,1.120000000
smc_221,36.780000000,1.160000000,51.724000000,0.039550000,1.120000000
smc_221,37.360000000,0.620000000,96.774000000,0.080460000,1.120000000
smc_221,37.940000000,0.620000000,96.774000000,0.080550000,1.120000000
smc_221,38.100000000,0.620000000,96.774000000,0.080550000,1.120000000
smc_221,38.240000000,0.640000000,93.750000000,0.080460000,1.120000000
smc_221,38.400000000,0.640000000,93.750000000,0.072110000,1.120000000
smc_221,38.600000000,0.640000000,93.750000000,0.072050000,1.120000000
smc_221,38.840000000,0.640000000,93.750000000,0.071260000,1.120000000
smc_221,38.900000000,0.660000000,90.909000000,0.047800000,1.120000000
smc_221,38.960000000,0.680000000,88.235000000,0.047800000,1.120000000
smc_221,39.020000000,0.680000000,88.235000000,0.047820000,1.120000000
smc_221,39.120000000,0.680000000,88.235000000,0.047820000,1.120000000
smc_221,39.200000000,0.680000000,88.235000000,0.047910000,1.120000000
smc_221,39.280000000,0.680000000,88.235000000,0.048520000,1.120000000
smc_221,39.320000000,0.680000000,88.235000000,0.048520000,1.120000000
smc_221,39.440000000,0.700000000,85.714000000,0.076190000,1.120000000
smc_221,39.520000000,0.700000000,85.714000000,0.076190000,1.120000000
smc_221,39.560000000,0.700000000,85.714000000,0.076190000,1.120000000
smc_221,39.660000000,0.700000000,85.714000000,0.066540000,1.120000000
smc_221,39.820000000,0.700000000,85.714000000,0.066470000,1.120000000
smc_221,39.880000000,0.700000000,85.714000000,0.066470000,1.120000000
smc_221,39.920000000,0.700000000,85.714000000,0.066470000,1.120000000
smc_221,39.980000000,0.700000000,85.714000000,0.067200000,1.120000000
